keyID,movieID,keyword
1922,9573,houseboat
2860,9573,heart
5340,9573,investigation
6149,9573,police
8440,9573,ex-cop
9937,9573,suspense
185221,9573,heart transplant
185222,9573,fbi profiler
999,7451,sports car
1865,7451,biological weapon
2106,7451,cold war
2808,7451,russian
3530,7451,prague
10364,7451,mission
10456,7451,athlete
217142,7451,nsa agent
234505,7451,adrenaline junkie
234506,7451,thrill seeker
968,2750,manchester city
2334,2750,nightclub
4344,2750,musical
33648,2750,celebration
897,30586,rap music
898,30586,hip-hop
18009,43772,iran
188860,43772,socio-political drama
225846,43772,minimalism
1850,20337,daily life
3692,20337,scandal
9825,20337,growing up
15160,20337,divorce
478,27062,china
10198,27062,gay relationship
493,34070,poem
5933,34070,poet
9887,34070,surrealism
236316,34070,anarchic comedy
9727,6173,thief
931,10305,jealousy
970,10305,parent child relationship
5164,10305,pianistin
9937,10305,suspense
183886,10305,illegitimate son
33841,42337,incest
836,10081,resistance
2149,10081,drug traffic
10508,10081,teacher
10766,10081,youth gang
14819,10081,violence
190116,10081,school life
1483,11484,sports team
2964,11484,future
4565,11484,dystopia
6186,11484,games
155720,11484,rollerskating
155742,11484,future sport
305,11692,moon
585,11692,casino
1010,11692,bar
2334,11692,nightclub
2964,11692,future
6220,11692,mafia boss
18069,11692,laser gun
658,9266,sea
1524,9266,surfer
1668,9266,hawaii
6075,9266,sport
8438,9266,job
155791,9266,american football player
156322,9266,pretty woman
131,3640,italy
271,3640,competition
936,3640,loss of mother
1578,3640,loss of sister
1650,3640,cook
1918,3640,cooking
1946,3640,restaurant
2182,3640,bars and restaurants
2784,3640,mother role
3914,3640,kitchen
187056,3640,woman director
931,8653,jealousy
1317,8653,card game
1664,8653,eroticism
3423,8653,liquor
6373,8653,sadomasochism
739,9357,sexual abuse
922,9357,hotel room
1332,9357,cheating
1545,9357,supermarket
2060,9357,penalty
2483,9357,nudity
4728,9357,knife
5732,9357,birthday party
6025,9357,photography
6844,9357,stalker
8517,9357,photo lab
9937,9357,suspense
167310,9357,sitting on a toilet
170344,9357,imagination
178649,9357,voyeurism
231641,9357,unfaithful husband
10329,12771,wealth
13072,12771,falling in love
15160,12771,divorce
156322,12771,pretty woman
220204,12771,winery
2793,9296,film director
4563,9296,virtual reality
8469,9296,computer simulation
166329,9296,film industry
184989,9296,spectacle
6075,15070,sport
2383,26942,feminism
3201,26942,orgasm
5756,26942,man-woman relation
187056,26942,woman director
907,26895,japanese
1009,26895,baby
10198,26895,gay relationship
187056,60608,woman director
1691,97447,dance
187056,97447,woman director
3124,11243,cloud
3873,11243,sorcerer's apprentice
13153,11243,spirit
187056,11243,woman director
208349,11243,child
9963,19975,kids and family
483,10323,riddle
2035,10323,mythology
2036,10323,greek mythology
2771,10323,octopus
6993,10323,pegasus
8985,10323,zeus
10121,10323,stop motion
10863,10323,medusa
33696,10323,sea monster
161170,10323,perseus
161171,10323,kraken
161172,10323,gods
162861,10323,ancient greece
185343,10323,based on myths or folklore
3269,9595,secret mission
4671,9595,bad luck
8421,9595,saddam hussein
161247,9595,drill instructor
186696,9595,jet crash
12377,28319,zombie
188957,28319,virus
10617,46878,disaster
18379,46878,bee
4007,24750,jack the ripper
4379,24750,time travel
1299,31393,monster
10125,31393,mad scientist
4769,24038,supernatural powers
15127,24038,killer
181375,24038,satanic
187056,79783,woman director
960,9941,homeless person
8181,9941,swimming pool
10329,9941,wealth
15162,9941,dog
18035,9941,family
34094,9941,extramarital affair
10322,18639,native american
393,39833,civil war
1909,32858,coffin
3133,32858,vampire
158741,32858,grave digger
206081,32858,london blitz
6737,3127,frankenstein
155730,3127,hammer horror
293,10859,female nudity
378,10859,prison
627,10859,killing
1879,10859,shower
2350,10859,seattle
2483,10859,nudity
5562,10859,fish market
6149,10859,police
9826,10859,murder
11148,10859,police chase
15127,10859,killer
15167,10859,police detective
15483,10859,car chase
41158,10859,stakeout
156786,10859,prison escape
169264,10859,prisoner on the run
169271,10859,escaped prisoner
178649,10859,voyeurism
188337,10859,logging
2101,32825,garage
4353,32825,oath
13005,32825,doctor
818,10725,based on novel
1994,10725,wolf
4375,10725,transformation
5340,10725,investigation
14512,10725,new york city
161982,10725,murder investigation
4776,9544,race against time
6259,9544,psychopath
7923,9544,homepage
8015,9544,cop
13005,9544,doctor
13153,9544,spirit
15127,9544,killer
178649,9544,voyeurism
10183,23967,independent film
187056,23967,woman director
3289,57351,villain
5572,57351,fistfight
12355,57351,sniper rifle
13116,57351,one man army
176613,57351,villain turns good
176625,57351,taekwondo
9826,13536,murder
180668,13536,homicide detective
271,20616,competition
732,20616,coma
1326,20616,infidelity
1523,20616,obsession
2069,20616,bathing
6270,20616,high school
9016,20616,femme fatale
10456,20616,athlete
11612,20616,hospital
11827,20616,swimmer
15058,20616,swimming
156316,20616,troubled teen
570,79319,rape
15001,79319,demon
41393,79319,new england
10291,16806,organized crime
11578,16806,mobster
187056,16806,woman director
570,15516,rape
1419,15516,gun
1421,15516,birthday
1930,15516,kidnapping
6029,15516,concert
6712,15516,death of a child
9748,15516,revenge
10776,15516,marijuana
12339,15516,slasher
18086,15516,disembowelment
41171,15516,pond
189921,15516,video nasty
744,9299,madrid
1930,9299,kidnapping
3664,9299,research
6259,9299,psychopath
6688,9299,archive
8477,9299,gewalt im film
9713,9299,friends
9732,9299,movie in movie
9826,9299,murder
10714,9299,serial killer
14819,9299,violence
154779,9299,saw
158763,9299,thesis
176182,9299,psycho
206440,9299,video tape
207844,9299,college student
210655,9299,snuff films
928,10611,hairdresser
1998,10611,shop
10226,10611,neighbor
11061,10611,debt
41153,10611,meeting
160488,10611,hoodlum
642,12770,robbery
5090,12770,fool
5948,12770,studies
6095,12770,house
6464,12770,uncle
10183,12770,independent film
10594,12770,money
1926,4108,car journey
3792,4108,transportation
3796,4108,auto
6019,4108,human trafficking
5565,46466,biography
187056,46466,woman director
494,9685,father son relationship
8917,9685,patenonkel
10183,9685,independent film
13072,9685,falling in love
159558,16370,skiing
11061,18913,debt
13027,18913,wedding
13142,18913,gangster
2693,14361,monopoly
5155,41021,bat
9748,41021,revenge
9826,41021,murder
10125,41021,mad scientist
12193,41021,reporter
2005,32685,tree house
5900,32685,missouri
10171,32685,ernest p. worrell
11173,32685,troll
156075,32685,evil
229635,32685,briarville missouri
10287,64079,skydiving
2776,18477,bus ride
18034,18477,desert
570,12262,rape
2766,12262,mutation
6086,12262,government
9826,12262,murder
11221,12262,blood
14895,12262,cannibal
15162,12262,dog
18034,12262,desert
170124,12262,camper
198492,12262,set on fire
1890,33506,camping
10183,33506,independent film
14882,33506,ontario canada
14886,33506,thirty something
1667,29515,pimp
10601,29515,blaxploitation
1155,41582,brother sister relationship
2589,41582,pet shop
9727,41582,thief
15149,41582,monkey
703,42633,detective
9937,42633,suspense
10714,42633,serial killer
163110,42633,theater
2652,26680,nazis
12377,26680,zombie
155493,26680,campy
155746,26680,deserted island
9951,34086,alien
10539,34086,martian
12541,34086,misunderstanding
177349,34086,greedy developer
801,11504,bounty hunter
1599,11504,midlife crisis
1826,11504,space marine
18035,11504,family
162341,11504,frozen alive
5349,23470,surfing
9828,23470,surf
10278,23470,ninja
436,977,south seas
911,977,exotic island
2038,977,love of one's life
2163,977,civilization
2858,977,sacrifice
6611,977,tahiti
9840,977,romance
10685,977,escape
18330,977,nature
180803,977,polynesia
242,233,new york
542,233,street gang
577,233,black people
578,233,rock and roll
579,233,american football
704,233,adolescence
10683,233,coming of age
708,19049,runaway
7028,19049,run away
7946,19049,deer
642,5506,robbery
3478,5506,parrot
3882,5506,gang of thieves
4129,5506,widow
5166,5506,gramophone
14536,5506,crime
15009,5506,criminal
15363,5506,bank robbery
154786,5506,old lady
159334,5506,planning
181331,5506,octogenarian
228389,5506,quintet
254,32961,france
974,32961,bank
1321,32961,gold
1746,32961,souvenir
157135,32961,ealing
157135,32568,ealing
892,29698,glasgow
1228,29698,1970s
187056,29698,woman director
228064,29698,escapism
1817,22244,orgy
2908,22244,secret society
3722,22244,human body
4375,22244,transformation
6158,22244,cult
6270,22244,high school
9887,22244,surrealism
15106,22244,psychiatrist
1786,19460,heart attack
2900,19460,buenos aires
3582,19460,bride
6038,19460,marriage
6437,19460,toilet
9713,19460,friends
13027,19460,wedding
14778,19460,urination
40950,19460,waiter
40952,19460,therapy
155545,19460,vice squad
160960,19460,watching tv
378,575,prison
570,575,rape
736,575,journalist
1002,575,authority
1563,575,prisoner
1706,575,experiment
2876,575,blackbox
2878,575,scientific study
2879,575,aggression
2880,575,test person
2883,575,imprisonment
2884,575,asylum
2885,575,prison cell
2887,575,manipulation
13006,575,torture
14819,575,violence
33740,575,humiliation
222173,575,social experiment
1465,10550,loss of family
4986,10550,enemy
5440,10550,adversary
33705,10550,agent
331,9034,tattoo
2570,9034,rock star
4044,9034,groupie
6162,9034,past
18035,9034,family
187,9093,islam
572,9093,sex
1797,9093,loyalty
3930,9093,bravery
6092,9093,army
9748,9093,revenge
9812,9093,honor
9826,9093,murder
10685,9093,escape
13065,9093,soldier
14643,9093,battle
14765,9093,church
14819,9093,violence
14905,9093,britain
14906,9093,slave
158217,9093,colonialism
162365,9093,military
208067,9093,imperialism
1336,9039,ransom
1562,9039,hostage
1930,9039,kidnapping
6103,9039,telephone
6259,9039,psychopath
9937,9039,suspense
14805,9039,maniac
213,1958,upper class
515,1958,women
2123,1958,father murder
5600,1958,daughter
13097,1958,maid
170652,1958,father figure
217324,1958,murder hunt
740,23550,aids
10198,23550,gay relationship
18035,23550,family
3901,68569,rabbi
10144,68569,anti semitism
11508,68569,jewish
21747,68569,poland
157681,68569,strong man
236,11013,suicide
1443,11013,clerk
2699,11013,fetish
6373,11013,sadomasochism
10909,11013,lawyer
11612,11013,hospital
11677,11013,secretary
33451,11013,masturbation
34030,11013,typewriter
155271,11013,kinky
157800,11013,cutting
158254,11013,pantyhose
158713,11013,bdsm
212796,11013,workplace romance
616,129,witch
970,129,parent child relationship
2343,129,magic
3762,129,darkness
4652,129,bath house
5280,129,ghost world
33465,129,parallel world
155582,129,amusement park
196509,129,youkai
207695,129,japanese mythology
210024,129,anime
228740,129,spirits
242,11529,new york
1459,11529,marriage proposal
2075,11529,alabama
2751,11529,career woman
7024,11529,fashion designer
258,10771,bomb
2051,10771,intelligence
2072,10771,chauffeur
2820,10771,wound
4289,10771,secret agent
6350,10771,head injury
242,38951,new york
8798,38951,conversion
10367,38951,book of mormon
10556,38951,male female relationship
9950,55018,thriller
10323,55018,psychiatric hospital
10183,44635,independent film
233,72308,japan
478,72308,china
1956,72308,world war ii
2606,72308,jew
8099,50123,sioux
10183,50123,independent film
155805,50123,native american reservation
772,2110,handcuffs
2708,2110,hitman
3452,2110,love letter
4668,2110,police operation
6297,2110,japanese mafia
162461,2110,golf club
187729,2110,brutal cop
6259,9533,psychopath
10714,9533,serial killer
18525,9533,fbi agent
7005,4107,northern ireland
10183,4107,independent film
163116,4107,civil rights
236,10575,suicide
258,10575,bomb
441,10575,assassination
572,10575,sex
949,10575,terrorist
2483,10575,nudity
6148,10575,court
6149,10575,police
9673,10575,love
9748,10575,revenge
9826,10575,murder
14601,10575,explosion
15108,10575,justice
162271,10575,husband
10183,47500,independent film
13059,15720,prostitution
8430,9260,safe
9714,9260,remake
10051,9260,heist
33905,9260,inner city
5657,21828,australia
6271,21828,boarding school
10183,21828,independent film
10791,21828,teenage crush
208992,21828,1960s
233,1682,japan
1299,1682,monster
5698,1682,egg
7671,1682,godzilla
9027,1682,mothra
9663,1682,sequel
11100,1682,giant monster
12667,1682,tokusatsu
156176,1682,moth
159088,1682,giant moth
159099,1682,gojira
161791,1682,kaiju
210614,1682,monster movie
210621,1682,mosura
494,39462,father son relationship
1299,39462,monster
2492,39462,bank robber
3888,39462,giant spider
3891,39462,giant snake
7671,39462,godzilla
9663,39462,sequel
10624,39462,bully
11100,39462,giant monster
12667,39462,tokusatsu
158744,39462,stock footage
160840,39462,dream sequence
161791,39462,kaiju
188841,39462,daydreaming
189223,39462,praying mantis
224587,39462,monster island
7671,18983,godzilla
11100,18983,giant monster
12193,18983,reporter
12369,18983,tokyo japan
161791,18983,kaiju
223059,18983,animal horror
41260,41971,sensuality
179874,41971,expressionism
1734,33831,cop-killer
9672,33831,based on true story
11522,33831,police officer killed
11523,33831,capital punishment
11524,33831,in the closet
10183,24348,independent film
1480,19140,baseball
6075,19140,sport
6165,19140,historical figure
156099,19140,new york yankees
1556,82545,texas
161272,82545,high school sweetheart
10183,37606,independent film
3133,11868,vampire
4399,11868,victim
9259,11868,vampire hunter
9714,11868,remake
33505,11868,gothic
207837,11868,hammer films
10183,12921,independent film
339,19953,submarine
1357,19953,fish
2349,19953,german
3588,19953,navy
9833,53049,lesbian relationship
10180,53049,homosexuality
10183,53049,independent film
10768,53049,lesbian
187056,53049,woman director
190370,53049,erotic movie
1909,10772,coffin
2708,10772,hitman
3568,10772,lone wolf
5692,10772,stetson
156212,10772,spaghetti western
160324,10772,django
156212,77079,spaghetti western
160324,77079,django
1523,74899,obsession
6844,74899,stalker
18062,74899,obsessed fan
458,12719,hippie
1812,12719,fbi
1873,12719,yuppie
3864,12719,false identity
5498,12719,lsd
13008,12719,train
444,25001,taxi
612,25001,hotel
222720,25001,government secrets
395,43438,gambling
643,43438,horse race
2673,43438,horse
236907,43438,rocking horse
163186,3092,seance
9937,4989,suspense
10183,15313,independent film
236,12590,suicide
255,12590,male nudity
269,12590,diving
339,12590,submarine
428,12590,nurse
1956,12590,world war ii
2483,12590,nudity
13065,12590,soldier
13092,12590,corpse
14601,12590,explosion
18031,12590,rescue team
46951,12590,mirror
158247,12590,underwater scene
162846,12590,ghost
200223,12590,depth charge
680,7501,montana
798,7501,sheriff
7694,7501,pile of dead bodies
10594,7501,money
11578,7501,mobster
128,1809,love triangle
10183,1809,independent film
171366,1809,multiple storylines
399,13768,fountain of youth
818,13768,based on novel
1328,13768,secret
4978,13768,immortality
5774,13768,forest
9720,13768,woods
10791,13768,teenage crush
10809,13768,teenage girl
18068,13768,teenage boy
170587,13768,mysterious stranger
